Format Version,1.23,Take Name,Paola_pasillo_002,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-10-14 05.37.29.050 P. M.,Total Frames in Take,1773,Total Exported Frames,1773,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
955,9.550000,-0.115966,0.848885,1.014649,-0.210463,0.681732,1.077538,-0.169123,0.275423,1.096800,-0.064637,0.047160,1.197935,-0.138535,0.434365,1.079707,-0.110810,0.069126,1.130681,-0.080007,0.065003,1.005306,0.141833,0.831106,1.066190,0.184612,0.681449,1.154506,0.084523,0.276188,1.258915,-0.078183,0.131496,1.356351,0.096871,0.427971,1.161750,-0.009906,0.125689,1.332736,0.020303,0.051198,1.213440,-0.026445,0.901989,1.221612
956,9.560000,-0.116847,0.848262,1.011984,-0.211286,0.681056,1.075007,-0.169153,0.274712,1.095271,-0.064897,0.046670,1.197501,-0.138812,0.433646,1.078224,-0.110620,0.068558,1.129969,-0.078932,0.064283,1.004729,0.140822,0.830155,1.063956,0.184281,0.680533,1.151210,0.086721,0.276912,1.252614,-0.076509,0.134983,1.352934,0.099476,0.426809,1.153582,-0.008271,0.128462,1.329334,0.021101,0.051353,1.211401,-0.027526,0.900873,1.219168
957,9.570000,-0.117675,0.847721,1.009342,-0.212092,0.680551,1.072307,-0.169309,0.274072,1.093702,-0.065212,0.046415,1.197139,-0.139222,0.433018,1.076491,-0.110313,0.067966,1.129346,-0.078090,0.063606,1.004200,0.139861,0.829159,1.061741,0.184036,0.679556,1.147860,0.089445,0.277766,1.245513,-0.074432,0.138879,1.348904,0.102574,0.425725,1.144676,-0.006225,0.131620,1.325289,0.022118,0.051623,1.208870,-0.028473,0.899740,1.216795
958,9.580000,-0.118424,0.847265,1.006724,-0.212878,0.680177,1.069480,-0.169506,0.273442,1.092033,-0.065560,0.046314,1.196828,-0.139719,0.432471,1.074552,-0.110039,0.067446,1.128752,-0.077445,0.062950,1.003747,0.138976,0.828128,1.059553,0.183864,0.678534,1.144508,0.092582,0.278750,1.237639,-0.071962,0.143065,1.344230,0.106124,0.424817,1.135200,-0.003761,0.135098,1.320565,0.023386,0.052025,1.205758,-0.029294,0.898590,1.214482
959,9.590000,-0.119084,0.846869,1.004120,-0.213646,0.679856,1.066615,-0.169682,0.272802,1.090223,-0.065902,0.046294,1.196541,-0.140247,0.431972,1.072468,-0.109901,0.067074,1.128235,-0.076948,0.062285,1.003372,0.138188,0.827072,1.057389,0.183759,0.677492,1.141193,0.095969,0.279832,1.229074,-0.069125,0.147361,1.338900,0.109932,0.424060,1.125279,-0.000907,0.138748,1.315150,0.024949,0.052571,1.201974,-0.030004,0.897413,1.212215
960,9.600000,-0.119649,0.846501,1.001514,-0.214392,0.679545,1.063774,-0.169800,0.272127,1.088312,-0.066233,0.046349,1.196277,-0.140753,0.431474,1.070298,-0.109928,0.066883,1.127811,-0.076570,0.061605,1.003060,0.137513,0.825996,1.055230,0.183710,0.676450,1.137939,0.099626,0.281010,1.219991,-0.065962,0.151535,1.332905,0.113638,0.423293,1.114920,0.002283,0.142373,1.309021,0.026869,0.053260,1.197416,-0.030628,0.896200,1.209972
961,9.610000,-0.120108,0.846140,0.998904,-0.215103,0.679226,1.060964,-0.169806,0.271390,1.086351,-0.066545,0.046483,1.196043,-0.141208,0.430958,1.068102,-0.110042,0.066823,1.127463,-0.076294,0.060911,1.002795,0.136956,0.824912,1.053060,0.183709,0.675418,1.134747,0.103501,0.282238,1.210510,-0.062497,0.155337,1.326242,0.117124,0.422567,1.104267,0.005762,0.145773,1.302151,0.029220,0.054094,1.191957,-0.031174,0.894958,1.207726
962,9.620000,-0.120452,0.845761,0.996291,-0.215775,0.678873,1.058219,-0.169754,0.270669,1.084478,-0.066842,0.046706,1.195841,-0.141595,0.430436,1.065941,-0.110152,0.066821,1.127174,-0.076079,0.060244,1.002553,0.136513,0.823839,1.050865,0.183755,0.674410,1.131593,0.107460,0.283431,1.200694,-0.058682,0.158543,1.318935,0.120532,0.422111,1.093665,0.009533,0.148753,1.294545,0.032070,0.055101,1.185429,-0.031646,0.893714,1.205451
963,9.630000,-0.120693,0.845357,0.993659,-0.216383,0.678484,1.055531,-0.169756,0.270080,1.082782,-0.067153,0.047035,1.195670,-0.141898,0.429919,1.063855,-0.110184,0.066828,1.126908,-0.075883,0.059646,1.002312,0.136182,0.822800,1.048625,0.183847,0.673454,1.128439,0.111541,0.284601,1.190684,-0.054430,0.160960,1.310991,0.123891,0.422022,1.083346,0.013624,0.151127,1.286193,0.035430,0.056267,1.177652,-0.032035,0.892513,1.203121
964,9.640000,-0.120848,0.844938,0.990986,-0.216857,0.678075,1.052832,-0.169817,0.269631,1.081209,-0.067453,0.047424,1.195552,-0.142104,0.429414,1.061851,-0.110115,0.066835,1.126630,-0.075700,0.059093,1.002090,0.135952,0.821816,1.046324,0.183975,0.672593,1.125236,0.115702,0.285691,1.180551,-0.049674,0.162417,1.302395,0.127133,0.422307,1.073386,0.018056,0.152711,1.277047,0.039304,0.057485,1.168514,-0.032327,0.891407,1.200711
965,9.650000,-0.120932,0.844522,0.988236,-0.217164,0.677657,1.050094,-0.169950,0.269270,1.079768,-0.067674,0.047767,1.195538,-0.142211,0.428944,1.059921,-0.110000,0.066858,1.126360,-0.075524,0.058562,1.001897,0.135805,0.820915,1.043944,0.184135,0.671876,1.121934,0.119870,0.286586,1.170280,-0.044450,0.162740,1.293087,0.130230,0.422977,1.063826,0.022840,0.153375,1.267068,0.043721,0.058636,1.157992,-0.032514,0.890443,1.198199
966,9.660000,-0.120951,0.844130,0.985379,-0.217309,0.677236,1.047331,-0.170137,0.268928,1.078436,-0.067857,0.048087,1.195645,-0.142229,0.428530,1.058048,-0.109884,0.066904,1.126117,-0.075347,0.058060,1.001723,0.135735,0.820134,1.041468,0.184343,0.671341,1.118496,0.124115,0.287235,1.159894,-0.038881,0.161771,1.282986,0.133185,0.424023,1.054683,0.027986,0.153054,1.256242,0.048678,0.059645,1.146105,-0.032587,0.889648,1.195569
967,9.670000,-0.120875,0.843770,0.982424,-0.217291,0.676822,1.044546,-0.170282,0.268515,1.077097,-0.068055,0.048444,1.195798,-0.142166,0.428174,1.056218,-0.109773,0.066963,1.125895,-0.075184,0.057611,1.001534,0.135744,0.819509,1.038878,0.184617,0.671008,1.114901,0.128432,0.287509,1.149322,-0.033016,0.159463,1.272068,0.136033,0.425420,1.045969,0.033514,0.151727,1.244582,0.054138,0.060475,1.132905,-0.032536,0.889033,1.192819
968,9.680000,-0.120671,0.843451,0.979389,-0.217100,0.676437,1.041728,-0.170317,0.268054,1.075758,-0.068171,0.048755,1.195897,-0.142033,0.427867,1.054430,-0.109668,0.067027,1.125689,-0.075061,0.057232,1.001303,0.135856,0.819055,1.036157,0.184980,0.670894,1.111145,0.132802,0.287285,1.138447,-0.026784,0.155888,1.260374,0.138830,0.427119,1.037708,0.039436,0.149413,1.232113,0.060040,0.061097,1.118477,-0.032351,0.888585,1.189951
969,9.690000,-0.120334,0.843188,0.976258,-0.216729,0.676119,1.038863,-0.170197,0.267697,1.074551,-0.068130,0.048950,1.195912,-0.141837,0.427601,1.052691,-0.109566,0.067092,1.125495,-0.074992,0.056880,1.001068,0.136100,0.818786,1.033300,0.185483,0.670992,1.107256,0.137235,0.286547,1.127252,-0.020109,0.151147,1.247946,0.141523,0.428953,1.029861,0.045746,0.146177,1.218860,0.066300,0.061491,1.102917,-0.032030,0.888282,1.186966
970,9.700000,-0.119851,0.842983,0.973041,-0.216228,0.675894,1.035966,-0.169897,0.267522,1.073566,-0.067957,0.049048,1.195866,-0.141584,0.427371,1.051024,-0.109461,0.067156,1.125313,-0.074978,0.056517,1.000860,0.136492,0.818710,1.030303,0.186164,0.671269,1.103259,0.141714,0.285309,1.115775,-0.013005,0.145358,1.234783,0.143922,0.430684,1.022330,0.052433,0.142111,1.204852,0.072842,0.061653,1.086324,-0.031571,0.888099,1.183859
971,9.710000,-0.119202,0.842826,0.969760,-0.215682,0.675761,1.033078,-0.169538,0.267531,1.072806,-0.067713,0.049102,1.195798,-0.141266,0.427179,1.049460,-0.109344,0.067218,1.125141,-0.075012,0.056138,1.000672,0.137045,0.818815,1.027161,0.187032,0.671699,1.099168,0.146292,0.283659,1.104109,-0.005511,0.138674,1.220899,0.145978,0.432208,1.015109,0.059482,0.137345,1.190138,0.079615,0.061652,1.068844,-0.030961,0.888016,1.180633
972,9.720000,-0.118406,0.842707,0.966408,-0.215069,0.675663,1.030216,-0.169244,0.267723,1.072268,-0.067442,0.049168,1.195729,-0.140871,0.427033,1.048017,-0.109213,0.067281,1.124979,-0.075080,0.055734,1.000500,0.137773,0.819080,1.023867,0.188086,0.672258,1.095000,0.151060,0.281763,1.092402,0.002343,0.131272,1.206326,0.147778,0.433520,1.008257,0.066879,0.132046,1.174788,0.086587,0.061618,1.050674,-0.030187,0.888016,1.177291
973,9.730000,-0.117492,0.842616,0.962972,-0.214320,0.675543,1.027351,-0.168925,0.268046,1.071922,-0.067129,0.049249,1.195618,-0.140391,0.426943,1.046694,-0.109063,0.067354,1.124827,-0.075174,0.055290,1.000345,0.138663,0.819476,1.020416,0.189323,0.672907,1.090759,0.155912,0.279727,1.080700,0.010508,0.123343,1.191114,0.149368,0.434591,1.001789,0.074606,0.126393,1.158880,0.093685,0.061619,1.031983,-0.029241,0.888093,1.173836
974,9.740000,-0.116475,0.842539,0.959458,-0.213394,0.675434,1.024500,-0.168530,0.268401,1.071655,-0.066781,0.049354,1.195463,-0.139823,0.426907,1.045471,-0.108894,0.067443,1.124681,-0.075277,0.054789,1.000200,0.139690,0.819974,1.016808,0.190740,0.673617,1.086464,0.160711,0.277623,1.069010,0.018923,0.115099,1.175349,0.150772,0.435397,0.995680,0.082619,0.120563,1.142511,0.100794,0.061652,1.012911,-0.028113,0.888245,1.170276
975,9.750000,-0.115358,0.842459,0.955877,-0.212276,0.675371,1.021716,-0.168097,0.268748,1.071392,-0.066420,0.049497,1.195290,-0.139161,0.426922,1.044316,-0.108707,0.067558,1.124537,-0.075359,0.054233,1.000060,0.140856,0.820543,1.013039,0.192322,0.674384,1.082133,0.165575,0.275565,1.057420,0.027571,0.106814,1.159213,0.152005,0.435924,0.989887,0.090860,0.114739,1.125791,0.107803,0.061744,0.993614,-0.026793,0.888471,1.166617
976,9.760000,-0.114151,0.842368,0.952238,-0.211005,0.675300,1.018960,-0.167613,0.269097,1.071134,-0.066029,0.049676,1.195076,-0.138400,0.426974,1.043188,-0.108503,0.067697,1.124392,-0.075406,0.053713,0.999992,0.142165,0.821148,1.009098,0.194064,0.675202,1.077757,0.170615,0.273610,1.045972,0.036459,0.098787,1.142923,0.153093,0.436196,0.984364,0.099253,0.109094,1.108854,0.114624,0.061948,0.974266,-0.025272,0.888766,1.162869
977,9.770000,-0.112858,0.842268,0.948550,-0.209623,0.675181,1.016170,-0.167071,0.269463,1.070882,-0.065610,0.049906,1.194828,-0.137531,0.427040,1.042043,-0.108282,0.067855,1.124243,-0.075409,0.053306,1.000019,0.143613,0.821778,1.004982,0.195969,0.676048,1.073327,0.175762,0.271803,1.034668,0.045521,0.091218,1.126635,0.154174,0.436341,0.979121,0.107715,0.103784,1.091853,0.121195,0.062283,0.955060,-0.023541,0.889127,1.159041
978,9.780000,-0.111480,0.842162,0.944814,-0.208108,0.675055,1.013376,-0.166480,0.269873,1.070637,-0.065172,0.050201,1.194561,-0.136553,0.427117,1.040843,-0.108043,0.068033,1.124090,-0.075374,0.052935,1.000007,0.145195,0.822434,1.000696,0.198044,0.676899,1.068835,0.180932,0.270215,1.023544,0.054660,0.084240,1.110487,0.155440,0.436494,0.974186,0.116157,0.098921,1.074941,0.127487,0.062741,0.936214,-0.021589,0.889542,1.155147
979,9.790000,-0.110012,0.842059,0.941034,-0.206390,0.675028,1.010657,-0.165824,0.270330,1.070352,-0.064705,0.050550,1.194266,-0.135457,0.427203,1.039560,-0.107783,0.068228,1.123938,-0.075322,0.052560,0.999897,0.146912,0.823117,0.996245,0.200297,0.677753,1.064272,0.186094,0.268889,1.012639,0.063775,0.077966,1.094643,0.156955,0.436688,0.969510,0.124497,0.094579,1.058285,0.133485,0.063286,0.917935,-0.019404,0.889999,1.151208
980,9.800000,-0.108437,0.841963,0.937217,-0.204449,0.675109,1.007981,-0.165053,0.270813,1.069929,-0.064193,0.050947,1.193936,-0.134229,0.427296,1.038172,-0.107477,0.068445,1.123762,-0.075267,0.052206,0.999730,0.148761,0.823824,0.991638,0.202728,0.678601,1.059633,0.191205,0.267864,1.002026,0.072766,0.072465,1.079268,0.158693,0.436910,0.965013,0.132665,0.090841,1.042092,0.139193,0.063858,0.900428,-0.016973,0.890490,1.147246
981,9.810000,-0.106736,0.841876,0.933367,-0.202326,0.675200,1.005224,-0.164143,0.271321,1.069313,-0.063610,0.051388,1.193565,-0.132864,0.427408,1.036668,-0.107075,0.068697,1.123516,-0.075209,0.051866,0.999521,0.150750,0.824555,0.986888,0.205322,0.679421,1.054915,0.196180,0.267128,0.991812,0.081510,0.067766,1.064522,0.160632,0.437142,0.960642,0.140568,0.087753,1.026564,0.144615,0.064392,0.883865,-0.014282,0.891006,1.143292
982,9.820000,-0.104886,0.841799,0.929494,-0.200038,0.675257,1.002322,-0.163115,0.271845,1.068542,-0.062939,0.051864,1.193144,-0.131364,0.427549,1.035030,-0.106568,0.068991,1.123203,-0.075155,0.051531,0.999269,0.152887,0.825300,0.982015,0.208060,0.680197,1.050111,0.200966,0.266611,0.982082,0.089852,0.063868,1.050577,0.162760,0.437365,0.956368,0.148088,0.085260,1.011876,0.149731,0.064834,0.868374,-0.011387,0.891506,1.139340
983,9.830000,-0.102883,0.841732,0.925600,-0.197599,0.675282,0.999285,-0.161999,0.272360,1.067663,-0.062208,0.052394,1.192692,-0.129729,0.427699,1.033230,-0.105987,0.069321,1.122868,-0.075114,0.051192,0.998970,0.155162,0.826044,0.977040,0.210938,0.680921,1.045204,0.205558,0.266232,0.972919,0.097660,0.060727,1.037607,0.165070,0.437553,0.952174,0.155112,0.083262,0.998192,0.154511,0.065163,0.854061,-0.008426,0.891907,1.135350
984,9.840000,-0.100737,0.841676,0.921682,-0.195032,0.675280,0.996133,-0.160805,0.272872,1.066691,-0.061472,0.053049,1.192248,-0.127964,0.427849,1.031233,-0.105305,0.069675,1.122498,-0.075102,0.050836,0.998612,0.157571,0.826773,0.971978,0.213955,0.681585,1.040182,0.209912,0.265925,0.964410,0.104819,0.058231,1.025736,0.167552,0.437684,0.948054,0.161545,0.081656,0.985658,0.158910,0.065385,0.841019,-0.005437,0.892170,1.131258
985,9.850000,-0.098451,0.841624,0.917746,-0.192346,0.675251,0.992879,-0.159512,0.273416,1.065580,-0.060735,0.053875,1.191820,-0.126070,0.428000,1.029004,-0.104465,0.070040,1.122053,-0.075137,0.050450,0.998175,0.160121,0.827476,0.966836,0.217087,0.682191,1.035036,0.213969,0.265637,0.956621,0.111225,0.056262,1.015079,0.170179,0.437726,0.944000,0.167297,0.080328,0.974404,0.162902,0.065498,0.829374,-0.002352,0.892279,1.126997
986,9.860000,-0.096038,0.841577,0.913793,-0.189527,0.675193,0.989541,-0.158106,0.274020,1.064267,-0.059967,0.054891,1.191393,-0.124040,0.428140,1.026500,-0.103498,0.070460,1.121559,-0.075165,0.050086,0.997688,0.162815,0.828130,0.961622,0.220302,0.682749,1.029760,0.217708,0.265328,0.949604,0.116798,0.054702,1.005714,0.172912,0.437659,0.940001,0.172318,0.079210,0.964538,0.166467,0.065500,0.819249,0.000872,0.892228,1.122575
987,9.870000,-0.093511,0.841537,0.909828,-0.186561,0.675106,0.986124,-0.156583,0.274685,1.062741,-0.059076,0.056078,1.190889,-0.121862,0.428254,1.023676,-0.102479,0.071022,1.121037,-0.075060,0.049863,0.997230,0.165644,0.828724,0.956349,0.223585,0.683243,1.024347,0.221144,0.264948,0.943382,0.121485,0.053440,0.997663,0.175709,0.437487,0.936060,0.176607,0.078311,0.956133,0.169596,0.065398,0.810676,0.004211,0.892023,1.118047
988,9.880000,-0.090866,0.841500,0.905865,-0.183442,0.674988,0.982619,-0.154910,0.275403,1.060963,-0.057957,0.057420,1.190229,-0.119534,0.428343,1.020478,-0.101402,0.071774,1.120469,-0.074759,0.049838,0.996840,0.168601,0.829252,0.951024,0.226931,0.683658,1.018814,0.224263,0.264462,0.937921,0.125314,0.052484,0.990994,0.178510,0.437223,0.932184,0.180179,0.077592,0.949198,0.172324,0.065134,0.803629,0.007665,0.891730,1.113486
989,9.890000,-0.088097,0.841474,0.901908,-0.180181,0.674842,0.979021,-0.153058,0.276186,1.058872,-0.056626,0.058999,1.189440,-0.117054,0.428412,1.016857,-0.100220,0.072737,1.119833,-0.074318,0.049955,0.996466,0.171681,0.829710,0.945652,0.230346,0.683996,1.013210,0.227028,0.263890,0.933201,0.128376,0.051866,0.985746,0.181266,0.436887,0.928393,0.183051,0.076960,0.943672,0.174648,0.064619,0.798029,0.011315,0.891468,1.108973
990,9.900000,-0.085216,0.841462,0.897958,-0.176799,0.674687,0.975319,-0.151018,0.277054,1.056436,-0.055079,0.060893,1.188543,-0.114410,0.428463,1.012765,-0.098897,0.073946,1.119110,-0.073845,0.050107,0.996007,0.174875,0.830094,0.940247,0.233818,0.684243,1.007581,0.229435,0.263245,0.929208,0.130751,0.051504,0.981799,0.183949,0.436496,0.924721,0.185284,0.076382,0.939441,0.176557,0.063860,0.793750,0.015200,0.891305,1.104539
991,9.910000,-0.082242,0.841467,0.894019,-0.173316,0.674533,0.971511,-0.148775,0.278021,1.053623,-0.053244,0.063133,1.187495,-0.111609,0.428501,1.008154,-0.097386,0.075425,1.118282,-0.073379,0.050243,0.995407,0.178182,0.830413,0.934822,0.237308,0.684398,1.001965,0.231481,0.262544,0.925905,0.132518,0.051257,0.978890,0.186538,0.436069,0.921209,0.186983,0.075865,0.936292,0.178096,0.062988,0.790610,0.019223,0.891210,1.100138
992,9.920000,-0.079188,0.841494,0.890102,-0.169771,0.674392,0.967619,-0.146314,0.279089,1.050407,-0.051052,0.065749,1.186262,-0.108676,0.428535,1.002987,-0.095633,0.077199,1.117322,-0.072894,0.050374,0.994672,0.181590,0.830683,0.929388,0.240815,0.684523,0.996425,0.233179,0.261838,0.923208,0.133810,0.051066,0.976731,0.189019,0.435626,0.917906,0.188273,0.075415,0.933947,0.179313,0.062145,0.788334,0.023214,0.891099,1.095691
993,9.930000,-0.076060,0.841541,0.886231,-0.166206,0.674273,0.963668,-0.143642,0.280282,1.046785,-0.048454,0.068781,1.184811,-0.105632,0.428573,0.997239,-0.093599,0.079305,1.116207,-0.072364,0.050506,0.993809,0.185073,0.830911,0.923965,0.244339,0.684673,0.991007,0.234636,0.261173,0.920965,0.134769,0.050936,0.975088,0.191384,0.435204,0.914839,0.189276,0.075033,0.932162,0.180264,0.061380,0.786634,0.027126,0.890995,1.091202
994,9.940000,-0.072882,0.841616,0.882423,-0.162651,0.674186,0.959660,-0.140768,0.281628,1.042755,-0.045373,0.072234,1.183057,-0.102501,0.428626,0.990897,-0.091179,0.081716,1.114873,-0.071827,0.050676,0.992848,0.188572,0.831150,0.918576,0.247853,0.684874,0.985738,0.236002,0.260576,0.919003,0.135497,0.050855,0.973819,0.193665,0.434836,0.911998,0.190090,0.074698,0.930784,0.181020,0.060692,0.785329,0.031033,0.891023,1.086760
995,9.950000,-0.069697,0.841728,0.878689,-0.159117,0.674132,0.955599,-0.137696,0.283135,1.038298,-0.041764,0.076076,1.180933,-0.099314,0.428711,0.983968,-0.088276,0.084394,1.113251,-0.071322,0.050946,0.991793,0.191999,0.831497,0.913250,0.251332,0.685159,0.980636,0.237377,0.260060,0.917216,0.136067,0.050797,0.972843,0.195933,0.434537,0.909351,0.190793,0.074373,0.929729,0.181635,0.060088,0.784325,0.034953,0.891235,1.082416
996,9.960000,-0.066545,0.841882,0.875034,-0.155599,0.674101,0.951507,-0.134445,0.284799,1.033424,-0.037669,0.080254,1.178422,-0.096105,0.428835,0.976495,-0.084963,0.087371,1.111326,-0.070733,0.051321,0.990562,0.195299,0.831998,0.908010,0.254759,0.685551,0.975706,0.238785,0.259629,0.915605,0.136547,0.050762,0.972108,0.198238,0.434302,0.906881,0.191443,0.074044,0.928938,0.182147,0.059566,0.783557,0.038849,0.891606,1.078181
997,9.970000,-0.063463,0.842076,0.871456,-0.152092,0.674074,0.947412,-0.131018,0.286605,1.028120,-0.033102,0.084725,1.175467,-0.092914,0.429000,0.968562,-0.081319,0.090633,1.109063,-0.069902,0.051763,0.989089,0.198450,0.832651,0.902871,0.258140,0.686055,0.970933,0.240225,0.259264,0.914214,0.137007,0.050766,0.971581,0.200576,0.434122,0.904605,0.192074,0.073728,0.928369,0.182600,0.059112,0.782964,0.042662,0.892050,1.074017
998,9.980000,-0.060476,0.842297,0.867954,-0.148595,0.674025,0.943329,-0.127416,0.288510,1.022372,-0.028051,0.089473,1.172076,-0.089762,0.429208,0.960294,-0.077365,0.094080,1.106390,-0.068732,0.052268,0.987331,0.201440,0.833453,0.897855,0.261478,0.686660,0.966292,0.241707,0.258929,0.913054,0.137479,0.050811,0.971222,0.202949,0.433991,0.902538,0.192706,0.073436,0.927979,0.183030,0.058712,0.782496,0.046278,0.892421,1.069839
999,9.990000,-0.057605,0.842538,0.864523,-0.145106,0.673941,0.939250,-0.123691,0.290449,1.016257,-0.022626,0.094360,1.168259,-0.086643,0.429455,0.951835,-0.073138,0.097607,1.103249,-0.067153,0.052888,0.985179,0.204257,0.834394,0.892974,0.264767,0.687345,0.961757,0.243227,0.258604,0.912108,0.137960,0.050893,0.970986,0.205359,0.433897,0.900683,0.193337,0.073159,0.927722,0.183444,0.058360,0.782116,0.049664,0.892686,1.065655
1000,10.000000,-0.054873,0.842797,0.861148,-0.141705,0.673851,0.935201,-0.119917,0.292351,1.009857,-0.017021,0.099121,1.163948,-0.083550,0.429746,0.943330,-0.068679,0.101093,1.099598,-0.065054,0.053652,0.982517,0.206911,0.835425,0.888210,0.267998,0.688088,0.957308,0.244758,0.258275,0.911349,0.138439,0.051016,0.970838,0.207795,0.433818,0.899019,0.193954,0.072896,0.927552,0.183839,0.058049,0.781791,0.052918,0.892926,1.061553
1001,10.010000,-0.052289,0.843060,0.857816,-0.138547,0.673826,0.931260,-0.116142,0.294126,1.003205,-0.011378,0.103560,1.159132,-0.080477,0.430078,0.934912,-0.064023,0.104407,1.095402,-0.062287,0.054553,0.979225,0.209441,0.836448,0.883516,0.271147,0.688867,0.952925,0.246257,0.257942,0.910749,0.138903,0.051184,0.970749,0.210235,0.433725,0.897505,0.194542,0.072648,0.927436,0.184204,0.057757,0.781503,0.056097,0.893175,1.057559
1002,10.020000,-0.049838,0.843310,0.854519,-0.135632,0.673862,0.927433,-0.112401,0.295671,0.996321,-0.005786,0.107560,1.153855,-0.077414,0.430438,0.926695,-0.059203,0.107420,1.090629,-0.058772,0.055575,0.975195,0.211875,0.837404,0.878862,0.274198,0.689640,0.948607,0.247679,0.257614,0.910280,0.139299,0.051358,0.970670,0.212629,0.433611,0.896104,0.195086,0.072418,0.927349,0.184518,0.057447,0.781253,0.059191,0.893406,1.053636
1003,10.030000,-0.047495,0.843543,0.851254,-0.132803,0.673887,0.923647,-0.108674,0.296933,0.989250,-0.000295,0.111031,1.148147,-0.074351,0.430808,0.918753,-0.054244,0.110024,1.085268,-0.054580,0.056700,0.970410,0.214219,0.838284,0.874241,0.277138,0.690367,0.944350,0.248984,0.257302,0.909915,0.139577,0.051498,0.970558,0.214926,0.433500,0.894789,0.195568,0.072210,0.927267,0.184757,0.057104,0.781006,0.062189,0.893613,1.049743
1004,10.040000,-0.045249,0.843763,0.848018,-0.129993,0.673879,0.919876,-0.104944,0.297883,0.982040,0.005094,0.113909,1.142019,-0.071301,0.431191,0.911116,-0.049174,0.112149,1.079338,-0.049869,0.057889,0.964918,0.216480,0.839098,0.869648,0.279948,0.691037,0.940153,0.250162,0.257020,0.909607,0.139774,0.051651,0.970425,0.217083,0.433401,0.893541,0.195982,0.072036,0.927176,0.184907,0.056691,0.780725,0.065088,0.893826,1.045883
1005,10.050000,-0.043108,0.843986,0.844806,-0.127224,0.673870,0.916127,-0.101249,0.298499,0.974745,0.010403,0.116143,1.135484,-0.068290,0.431601,0.903791,-0.044026,0.113756,1.072886,-0.044762,0.059071,0.958751,0.218652,0.839850,0.865080,0.282604,0.691656,0.936013,0.251231,0.256794,0.909298,0.139939,0.051850,0.970284,0.219056,0.433317,0.892338,0.196337,0.071906,0.927065,0.185001,0.056208,0.780446,0.067888,0.894077,1.042061
1006,10.060000,-0.041081,0.844228,0.841609,-0.124594,0.673933,0.912451,-0.097543,0.298859,0.967510,0.015648,0.117696,1.128559,-0.065329,0.432043,0.896802,-0.038843,0.114832,1.065974,-0.039337,0.060167,0.951918,0.220723,0.840546,0.860532,0.285082,0.692233,0.931909,0.252207,0.256641,0.908958,0.140094,0.052076,0.970124,0.220829,0.433253,0.891157,0.196631,0.071826,0.926934,0.185100,0.055777,0.780216,0.070578,0.894382,1.038263
1007,10.070000,-0.039169,0.844502,0.838431,-0.122189,0.674119,0.908905,-0.093788,0.299056,0.960464,0.020821,0.118564,1.121271,-0.062427,0.432508,0.890183,-0.033669,0.115372,1.058662,-0.033703,0.061113,0.944470,0.222677,0.841196,0.855998,0.287383,0.692779,0.927829,0.253087,0.256536,0.908592,0.140249,0.052333,0.969948,0.222411,0.433210,0.889984,0.196856,0.071817,0.926790,0.185222,0.055481,0.780042,0.073148,0.894741,1.034481
1008,10.080000,-0.037371,0.844811,0.835284,-0.119912,0.674371,0.905456,-0.090048,0.299092,0.953638,0.025900,0.118771,1.113653,-0.059599,0.432987,0.883969,-0.028552,0.115384,1.051011,-0.028003,0.061883,0.936490,0.224498,0.841807,0.851471,0.289509,0.693305,0.923747,0.253892,0.256437,0.908201,0.140408,0.052652,0.969772,0.223812,0.433194,0.888814,0.197017,0.071880,0.926634,0.185366,0.055310,0.779920,0.075595,0.895149,1.030715
1009,10.090000,-0.035705,0.845153,0.832176,-0.117661,0.674586,0.902040,-0.086402,0.298942,0.947064,0.030870,0.118362,1.105757,-0.056855,0.433470,0.878187,-0.023539,0.114893,1.043092,-0.022351,0.062464,0.928068,0.226171,0.842386,0.846945,0.291452,0.693819,0.919639,0.254615,0.256345,0.907784,0.140566,0.053042,0.969595,0.225056,0.433205,0.887633,0.197131,0.072000,0.926461,0.185548,0.055249,0.779842,0.077922,0.895592,1.026968
1010,10.100000,-0.034190,0.845529,0.829109,-0.115514,0.674761,0.898677,-0.082881,0.298611,0.940787,0.035717,0.117392,1.097641,-0.054206,0.433952,0.872849,-0.018667,0.113944,1.034978,-0.016821,0.062835,0.919305,0.227683,0.842937,0.842420,0.293221,0.694317,0.915489,0.255215,0.256299,0.907335,0.140708,0.053486,0.969399,0.226199,0.433233,0.886414,0.197206,0.072158,0.926271,0.185787,0.055304,0.779812,0.080126,0.896059,1.023244
