Format Version,1.23,Take Name,Ejemplo_Pareja,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-03-11 11.10.10.680 A. M.,Total Frames in Take,2521,Total Exported Frames,2521,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
274,2.740000,-0.833814,0.992819,-0.644477,-0.888942,0.771949,-0.548472,-0.900360,0.377820,-0.506912,-0.786062,0.051208,-0.430695,-0.863936,0.491060,-0.521683,-0.839768,0.100061,-0.498037,-0.804760,0.072340,-0.678852,-0.521406,0.997865,-0.640096,-0.485255,0.801637,-0.534136,-0.481152,0.371986,-0.490436,-0.606747,0.041941,-0.437341,-0.516957,0.509148,-0.518776,-0.545787,0.087148,-0.505473,-0.568935,0.070187,-0.690568,-0.693457,1.000740,-0.440137,0.369887,0.939757,-0.334302,0.311716,0.825402,-0.254169,0.308220,0.377103,-0.223121,0.426986,0.065338,-0.141314,0.349538,0.461006,-0.223099,0.374071,0.092438,-0.212719,0.416757,0.071565,-0.357401,0.642689,0.944706,-0.333461,0.698550,0.801916,-0.219858,0.692483,0.360658,-0.216369,0.584989,0.065032,-0.137465,0.647822,0.458083,-0.215372,0.627768,0.103194,-0.218672,0.601152,0.072472,-0.347771,0.494837,0.967961,-0.136502
275,2.750000,-0.833855,0.992820,-0.644576,-0.888902,0.771899,-0.548505,-0.900339,0.377805,-0.506915,-0.786095,0.051156,-0.430704,-0.863941,0.491058,-0.521718,-0.839759,0.100052,-0.498038,-0.804763,0.072349,-0.678851,-0.521438,0.997855,-0.640147,-0.485170,0.801759,-0.534269,-0.481358,0.372048,-0.490329,-0.606749,0.041934,-0.437331,-0.516957,0.509183,-0.518851,-0.545801,0.087168,-0.505456,-0.568942,0.070190,-0.690581,-0.693504,1.000746,-0.440239,0.369832,0.939765,-0.334070,0.311745,0.825416,-0.253899,0.308192,0.377135,-0.222914,0.426986,0.065335,-0.141312,0.349569,0.461016,-0.222895,0.374073,0.092444,-0.212705,0.416754,0.071570,-0.357397,0.642658,0.944700,-0.333434,0.698599,0.801913,-0.219875,0.692511,0.360630,-0.216406,0.584978,0.065005,-0.137449,0.647846,0.458083,-0.215383,0.627772,0.103191,-0.218665,0.601157,0.072476,-0.347769,0.494948,0.967973,-0.136358
276,2.760000,-0.833898,0.992821,-0.644678,-0.888916,0.771878,-0.548566,-0.900387,0.377814,-0.506947,-0.786125,0.051141,-0.430709,-0.863874,0.491045,-0.521792,-0.839759,0.100043,-0.498038,-0.804770,0.072357,-0.678850,-0.521472,0.997845,-0.640204,-0.485035,0.801927,-0.534429,-0.481510,0.372093,-0.490259,-0.606751,0.041922,-0.437316,-0.516948,0.509237,-0.518939,-0.545807,0.087177,-0.505453,-0.568945,0.070200,-0.690584,-0.693549,1.000752,-0.440342,0.369779,0.939774,-0.333849,0.311773,0.825430,-0.253639,0.308140,0.377180,-0.222686,0.426986,0.065332,-0.141311,0.349595,0.461025,-0.222709,0.374071,0.092445,-0.212697,0.416750,0.071573,-0.357392,0.642628,0.944696,-0.333413,0.698642,0.801911,-0.219895,0.692524,0.360609,-0.216429,0.584977,0.064993,-0.137440,0.647871,0.458085,-0.215403,0.627772,0.103191,-0.218659,0.601162,0.072478,-0.347768,0.495058,0.967982,-0.136222
277,2.770000,-0.833942,0.992821,-0.644780,-0.888981,0.771887,-0.548652,-0.900507,0.377847,-0.507008,-0.786112,0.051215,-0.430705,-0.863804,0.491031,-0.521874,-0.839769,0.100040,-0.498036,-0.804779,0.072360,-0.678850,-0.521508,0.997832,-0.640264,-0.484888,0.802107,-0.534599,-0.481619,0.372124,-0.490217,-0.606753,0.041907,-0.437295,-0.516949,0.509274,-0.519010,-0.545805,0.087173,-0.505465,-0.568944,0.070214,-0.690579,-0.693595,1.000758,-0.440446,0.369730,0.939785,-0.333639,0.311800,0.825442,-0.253391,0.308069,0.377235,-0.222447,0.426985,0.065329,-0.141310,0.349617,0.461033,-0.222542,0.374063,0.092439,-0.212700,0.416746,0.071576,-0.357388,0.642598,0.944692,-0.333399,0.698679,0.801908,-0.219917,0.692524,0.360596,-0.216436,0.584983,0.064996,-0.137439,0.647898,0.458086,-0.215431,0.627769,0.103195,-0.218653,0.601166,0.072479,-0.347769,0.495167,0.967988,-0.136094
278,2.780000,-0.833985,0.992820,-0.644883,-0.889093,0.771926,-0.548763,-0.900705,0.377909,-0.507104,-0.786053,0.051369,-0.430690,-0.863719,0.491013,-0.521966,-0.839786,0.100042,-0.498034,-0.804788,0.072359,-0.678851,-0.521545,0.997816,-0.640329,-0.484819,0.802219,-0.534737,-0.481693,0.372142,-0.490194,-0.606754,0.041886,-0.437266,-0.516980,0.509259,-0.519032,-0.545803,0.087170,-0.505476,-0.568934,0.070230,-0.690558,-0.693643,1.000762,-0.440554,0.369686,0.939797,-0.333442,0.311827,0.825454,-0.253155,0.307991,0.377295,-0.222209,0.426985,0.065326,-0.141309,0.349635,0.461038,-0.222392,0.374052,0.092429,-0.212708,0.416742,0.071578,-0.357384,0.642571,0.944688,-0.333391,0.698707,0.801904,-0.219939,0.692510,0.360590,-0.216431,0.584994,0.065006,-0.137442,0.647927,0.458085,-0.215472,0.627761,0.103202,-0.218650,0.601170,0.072479,-0.347769,0.495275,0.967992,-0.135974
279,2.790000,-0.834023,0.992817,-0.644989,-0.889218,0.771972,-0.548881,-0.900938,0.377986,-0.507218,-0.785973,0.051553,-0.430670,-0.863678,0.491003,-0.522036,-0.839801,0.100047,-0.498034,-0.804795,0.072354,-0.678852,-0.521579,0.997800,-0.640397,-0.484859,0.802225,-0.534823,-0.481740,0.372144,-0.490188,-0.606753,0.041860,-0.437226,-0.517021,0.509222,-0.519038,-0.545805,0.087172,-0.505480,-0.568916,0.070242,-0.690526,-0.693688,1.000765,-0.440665,0.369649,0.939809,-0.333258,0.311854,0.825463,-0.252934,0.307919,0.377352,-0.221989,0.426985,0.065323,-0.141308,0.349650,0.461042,-0.222258,0.374041,0.092418,-0.212718,0.416738,0.071580,-0.357381,0.642546,0.944684,-0.333388,0.698727,0.801900,-0.219961,0.692487,0.360589,-0.216419,0.585004,0.065016,-0.137444,0.647960,0.458077,-0.215526,0.627750,0.103211,-0.218647,0.601173,0.072480,-0.347770,0.495380,0.967994,-0.135863
280,2.800000,-0.834054,0.992814,-0.645096,-0.889289,0.771990,-0.548978,-0.901113,0.378041,-0.507312,-0.785887,0.051715,-0.430655,-0.863752,0.491014,-0.522052,-0.839810,0.100053,-0.498037,-0.804796,0.072347,-0.678855,-0.521610,0.997785,-0.640469,-0.484994,0.802134,-0.534860,-0.481767,0.372135,-0.490195,-0.606750,0.041824,-0.437170,-0.517054,0.509195,-0.519059,-0.545811,0.087179,-0.505477,-0.568906,0.070243,-0.690506,-0.693733,1.000765,-0.440780,0.369617,0.939821,-0.333088,0.311882,0.825471,-0.252728,0.307862,0.377399,-0.221799,0.426985,0.065321,-0.141308,0.349664,0.461045,-0.222141,0.374033,0.092412,-0.212723,0.416736,0.071583,-0.357380,0.642524,0.944680,-0.333390,0.698739,0.801894,-0.219980,0.692461,0.360592,-0.216410,0.585008,0.065017,-0.137443,0.647997,0.458059,-0.215599,0.627737,0.103221,-0.218645,0.601176,0.072483,-0.347771,0.495484,0.967993,-0.135760
281,2.810000,-0.834077,0.992811,-0.645205,-0.889275,0.771962,-0.549039,-0.901190,0.378058,-0.507371,-0.785775,0.051861,-0.430652,-0.863945,0.491049,-0.522011,-0.839808,0.100060,-0.498044,-0.804792,0.072341,-0.678859,-0.521639,0.997775,-0.640545,-0.485176,0.801987,-0.534870,-0.481782,0.372123,-0.490211,-0.606745,0.041787,-0.437112,-0.517080,0.509172,-0.519090,-0.545822,0.087193,-0.505468,-0.568912,0.070233,-0.690514,-0.693783,1.000758,-0.440906,0.369591,0.939833,-0.332930,0.311911,0.825479,-0.252538,0.307828,0.377435,-0.221646,0.426986,0.065319,-0.141308,0.349677,0.461046,-0.222038,0.374033,0.092413,-0.212717,0.416735,0.071586,-0.357379,0.642506,0.944675,-0.333396,0.698746,0.801888,-0.220000,0.692442,0.360593,-0.216418,0.585004,0.065008,-0.137437,0.648039,0.458027,-0.215693,0.627724,0.103230,-0.218644,0.601178,0.072486,-0.347772,0.495586,0.967989,-0.135665
282,2.820000,-0.834091,0.992807,-0.645314,-0.889205,0.771906,-0.549080,-0.901232,0.378063,-0.507419,-0.785674,0.051955,-0.430657,-0.864197,0.491095,-0.521940,-0.839798,0.100064,-0.498052,-0.804784,0.072338,-0.678864,-0.521665,0.997774,-0.640626,-0.485326,0.801859,-0.534892,-0.481791,0.372112,-0.490237,-0.606743,0.041770,-0.437086,-0.517104,0.509153,-0.519129,-0.545839,0.087216,-0.505450,-0.568926,0.070217,-0.690537,-0.693843,1.000745,-0.441047,0.369571,0.939845,-0.332784,0.311942,0.825486,-0.252364,0.307818,0.377456,-0.221532,0.426987,0.065318,-0.141308,0.349692,0.461048,-0.221947,0.374041,0.092423,-0.212701,0.416735,0.071591,-0.357380,0.642493,0.944669,-0.333406,0.698751,0.801880,-0.220022,0.692440,0.360590,-0.216460,0.584995,0.064991,-0.137427,0.648086,0.457982,-0.215810,0.627712,0.103238,-0.218643,0.601180,0.072489,-0.347773,0.495686,0.967984,-0.135579
283,2.830000,-0.834101,0.992803,-0.645423,-0.889143,0.771861,-0.549124,-0.901301,0.378080,-0.507481,-0.785627,0.051953,-0.430667,-0.864385,0.491132,-0.521901,-0.839782,0.100064,-0.498061,-0.804774,0.072337,-0.678869,-0.521688,0.997780,-0.640711,-0.485413,0.801783,-0.534940,-0.481796,0.372103,-0.490272,-0.606745,0.041786,-0.437108,-0.517127,0.509138,-0.519172,-0.545859,0.087244,-0.505428,-0.568934,0.070205,-0.690556,-0.693908,1.000726,-0.441199,0.369556,0.939857,-0.332650,0.311974,0.825493,-0.252206,0.307832,0.377464,-0.221457,0.426988,0.065318,-0.141309,0.349709,0.461050,-0.221868,0.374055,0.092441,-0.212676,0.416736,0.071595,-0.357381,0.642483,0.944662,-0.333418,0.698759,0.801870,-0.220048,0.692460,0.360579,-0.216545,0.584985,0.064971,-0.137416,0.648140,0.457923,-0.215952,0.627703,0.103242,-0.218642,0.601182,0.072493,-0.347773,0.495784,0.967976,-0.135501
284,2.840000,-0.834109,0.992799,-0.645528,-0.889118,0.771841,-0.549183,-0.901406,0.378109,-0.507559,-0.785643,0.051859,-0.430681,-0.864449,0.491146,-0.521925,-0.839766,0.100061,-0.498070,-0.804764,0.072335,-0.678872,-0.521711,0.997785,-0.640805,-0.485446,0.801753,-0.535013,-0.481797,0.372095,-0.490316,-0.606748,0.041823,-0.437161,-0.517147,0.509129,-0.519219,-0.545874,0.087261,-0.505417,-0.568929,0.070203,-0.690559,-0.693969,1.000703,-0.441349,0.369547,0.939869,-0.332526,0.312008,0.825500,-0.252062,0.307868,0.377459,-0.221418,0.426988,0.065318,-0.141309,0.349727,0.461052,-0.221800,0.374073,0.092461,-0.212647,0.416736,0.071598,-0.357381,0.642479,0.944655,-0.333431,0.698772,0.801857,-0.220079,0.692501,0.360562,-0.216670,0.584978,0.064958,-0.137410,0.648198,0.457851,-0.216119,0.627697,0.103244,-0.218641,0.601182,0.072496,-0.347773,0.495881,0.967966,-0.135432
285,2.850000,-0.834117,0.992794,-0.645627,-0.889130,0.771839,-0.549254,-0.901558,0.378155,-0.507657,-0.785736,0.051676,-0.430700,-0.864397,0.491139,-0.522009,-0.839757,0.100056,-0.498078,-0.804756,0.072332,-0.678874,-0.521733,0.997785,-0.640904,-0.485429,0.801768,-0.535107,-0.481790,0.372088,-0.490370,-0.606750,0.041856,-0.437212,-0.517166,0.509126,-0.519268,-0.545879,0.087262,-0.505422,-0.568914,0.070210,-0.690545,-0.694023,1.000678,-0.441490,0.369543,0.939883,-0.332413,0.312042,0.825507,-0.251932,0.307920,0.377447,-0.221407,0.426988,0.065317,-0.141310,0.349746,0.461054,-0.221742,0.374090,0.092479,-0.212622,0.416736,0.071601,-0.357381,0.642480,0.944647,-0.333445,0.698790,0.801843,-0.220115,0.692556,0.360540,-0.216825,0.584979,0.064957,-0.137412,0.648262,0.457764,-0.216313,0.627692,0.103245,-0.218639,0.601180,0.072498,-0.347771,0.495976,0.967955,-0.135370
286,2.860000,-0.834126,0.992787,-0.645719,-0.889175,0.771854,-0.549336,-0.901713,0.378197,-0.507759,-0.785882,0.051449,-0.430720,-0.864222,0.491110,-0.522157,-0.839755,0.100047,-0.498084,-0.804749,0.072322,-0.678874,-0.521751,0.997779,-0.641001,-0.485360,0.801830,-0.535225,-0.481774,0.372081,-0.490436,-0.606751,0.041872,-0.437246,-0.517182,0.509130,-0.519322,-0.545873,0.087247,-0.505443,-0.568889,0.070223,-0.690514,-0.694067,1.000654,-0.441619,0.369546,0.939897,-0.332309,0.312078,0.825513,-0.251815,0.307981,0.377429,-0.221414,0.426988,0.065316,-0.141310,0.349763,0.461055,-0.221694,0.374101,0.092490,-0.212607,0.416735,0.071601,-0.357381,0.642487,0.944637,-0.333459,0.698813,0.801827,-0.220158,0.692621,0.360516,-0.217006,0.584989,0.064969,-0.137422,0.648331,0.457663,-0.216531,0.627688,0.103246,-0.218638,0.601178,0.072500,-0.347769,0.496069,0.967942,-0.135316
287,2.870000,-0.834135,0.992776,-0.645805,-0.889255,0.771883,-0.549429,-0.901826,0.378219,-0.507852,-0.786006,0.051269,-0.430735,-0.863981,0.491073,-0.522336,-0.839761,0.100038,-0.498087,-0.804740,0.072304,-0.678872,-0.521764,0.997769,-0.641093,-0.485232,0.801944,-0.535367,-0.481745,0.372073,-0.490518,-0.606754,0.041877,-0.437264,-0.517197,0.509140,-0.519379,-0.545861,0.087222,-0.505474,-0.568861,0.070237,-0.690474,-0.694096,1.000635,-0.441733,0.369555,0.939913,-0.332215,0.312114,0.825520,-0.251710,0.308042,0.377413,-0.221426,0.426988,0.065315,-0.141311,0.349778,0.461056,-0.221656,0.374106,0.092493,-0.212602,0.416734,0.071601,-0.357380,0.642498,0.944628,-0.333472,0.698840,0.801810,-0.220205,0.692690,0.360491,-0.217206,0.585003,0.064990,-0.137437,0.648404,0.457548,-0.216771,0.627681,0.103250,-0.218639,0.601173,0.072501,-0.347766,0.496162,0.967928,-0.135268
288,2.880000,-0.834143,0.992762,-0.645885,-0.889372,0.771934,-0.549536,-0.901908,0.378226,-0.507938,-0.786076,0.051171,-0.430743,-0.863802,0.491043,-0.522482,-0.839773,0.100037,-0.498086,-0.804729,0.072281,-0.678868,-0.521772,0.997756,-0.641183,-0.485088,0.802074,-0.535515,-0.481698,0.372064,-0.490621,-0.606757,0.041876,-0.437266,-0.517211,0.509155,-0.519439,-0.545851,0.087201,-0.505501,-0.568844,0.070244,-0.690445,-0.694116,1.000623,-0.441837,0.369570,0.939928,-0.332130,0.312151,0.825525,-0.251616,0.308094,0.377402,-0.221434,0.426987,0.065315,-0.141311,0.349790,0.461055,-0.221628,0.374110,0.092495,-0.212601,0.416733,0.071600,-0.357379,0.642515,0.944619,-0.333485,0.698870,0.801790,-0.220256,0.692760,0.360466,-0.217418,0.585016,0.065011,-0.137452,0.648477,0.457423,-0.217028,0.627671,0.103256,-0.218642,0.601168,0.072502,-0.347762,0.496253,0.967914,-0.135227
289,2.890000,-0.834147,0.992747,-0.645959,-0.889496,0.771991,-0.549646,-0.901965,0.378225,-0.508011,-0.786095,0.051142,-0.430745,-0.863737,0.491029,-0.522567,-0.839786,0.100043,-0.498083,-0.804717,0.072259,-0.678863,-0.521776,0.997740,-0.641271,-0.485021,0.802135,-0.535625,-0.481630,0.372051,-0.490751,-0.606761,0.041868,-0.437252,-0.517229,0.509176,-0.519497,-0.545845,0.087189,-0.505515,-0.568841,0.070242,-0.690434,-0.694137,1.000617,-0.441939,0.369591,0.939944,-0.332053,0.312188,0.825530,-0.251534,0.308127,0.377400,-0.221424,0.426988,0.065315,-0.141312,0.349799,0.461054,-0.221610,0.374116,0.092501,-0.212595,0.416733,0.071600,-0.357378,0.642537,0.944612,-0.333498,0.698904,0.801770,-0.220312,0.692825,0.360445,-0.217635,0.585022,0.065026,-0.137464,0.648550,0.457292,-0.217299,0.627657,0.103267,-0.218647,0.601161,0.072503,-0.347759,0.496344,0.967900,-0.135191
290,2.900000,-0.834146,0.992732,-0.646030,-0.889565,0.772021,-0.549735,-0.902001,0.378222,-0.508070,-0.786064,0.051176,-0.430739,-0.863772,0.491032,-0.522594,-0.839792,0.100052,-0.498081,-0.804700,0.072239,-0.678860,-0.521777,0.997724,-0.641359,-0.485073,0.802086,-0.535676,-0.481535,0.372031,-0.490914,-0.606763,0.041851,-0.437223,-0.517240,0.509188,-0.519562,-0.545843,0.087189,-0.505519,-0.568849,0.070234,-0.690441,-0.694162,1.000614,-0.442044,0.369616,0.939958,-0.331983,0.312226,0.825534,-0.251462,0.308135,0.377412,-0.221390,0.426988,0.065316,-0.141313,0.349805,0.461054,-0.221601,0.374128,0.092515,-0.212582,0.416734,0.071600,-0.357378,0.642563,0.944608,-0.333510,0.698940,0.801748,-0.220370,0.692881,0.360428,-0.217851,0.585021,0.065033,-0.137471,0.648619,0.457159,-0.217577,0.627640,0.103280,-0.218656,0.601153,0.072505,-0.347757,0.496434,0.967885,-0.135160
291,2.910000,-0.834138,0.992719,-0.646100,-0.889549,0.772006,-0.549791,-0.902017,0.378217,-0.508117,-0.785983,0.051276,-0.430729,-0.863910,0.491054,-0.522562,-0.839790,0.100062,-0.498081,-0.804674,0.072216,-0.678857,-0.521772,0.997709,-0.641448,-0.485198,0.801969,-0.535691,-0.481402,0.372000,-0.491127,-0.606764,0.041821,-0.437177,-0.517230,0.509177,-0.519637,-0.545848,0.087198,-0.505515,-0.568868,0.070223,-0.690465,-0.694193,1.000613,-0.442152,0.369646,0.939973,-0.331920,0.312265,0.825539,-0.251400,0.308117,0.377437,-0.221328,0.426989,0.065318,-0.141315,0.349809,0.461054,-0.221603,0.374145,0.092536,-0.212560,0.416735,0.071601,-0.357378,0.642593,0.944606,-0.333521,0.698977,0.801725,-0.220432,0.692926,0.360417,-0.218064,0.585011,0.065034,-0.137473,0.648683,0.457027,-0.217861,0.627620,0.103295,-0.218666,0.601144,0.072505,-0.347755,0.496523,0.967870,-0.135134
292,2.920000,-0.834126,0.992709,-0.646168,-0.889480,0.771967,-0.549827,-0.902013,0.378210,-0.508158,-0.785881,0.051397,-0.430718,-0.864095,0.491088,-0.522505,-0.839780,0.100070,-0.498084,-0.804647,0.072198,-0.678856,-0.521763,0.997696,-0.641537,-0.485302,0.801871,-0.535713,-0.481218,0.371956,-0.491409,-0.606765,0.041788,-0.437129,-0.517213,0.509155,-0.519711,-0.545859,0.087217,-0.505500,-0.568892,0.070210,-0.690497,-0.694223,1.000614,-0.442259,0.369681,0.939987,-0.331862,0.312305,0.825543,-0.251348,0.308075,0.377476,-0.221243,0.426990,0.065321,-0.141317,0.349811,0.461055,-0.221615,0.374165,0.092559,-0.212537,0.416737,0.071602,-0.357379,0.642628,0.944606,-0.333531,0.699016,0.801701,-0.220496,0.692960,0.360412,-0.218272,0.584999,0.065033,-0.137473,0.648741,0.456903,-0.218145,0.627600,0.103309,-0.218678,0.601134,0.072504,-0.347756,0.496611,0.967854,-0.135111
293,2.930000,-0.834112,0.992701,-0.646236,-0.889417,0.771936,-0.549868,-0.901988,0.378196,-0.508191,-0.785836,0.051441,-0.430715,-0.864201,0.491110,-0.522488,-0.839767,0.100074,-0.498089,-0.804637,0.072197,-0.678856,-0.521753,0.997687,-0.641627,-0.485341,0.801830,-0.535761,-0.480964,0.371894,-0.491786,-0.606768,0.041777,-0.437111,-0.517201,0.509138,-0.519774,-0.545872,0.087237,-0.505482,-0.568906,0.070203,-0.690516,-0.694248,1.000615,-0.442363,0.369719,0.940002,-0.331809,0.312346,0.825547,-0.251304,0.308018,0.377522,-0.221145,0.426991,0.065325,-0.141319,0.349813,0.461058,-0.221637,0.374181,0.092577,-0.212520,0.416739,0.071603,-0.357379,0.642668,0.944609,-0.333539,0.699056,0.801674,-0.220561,0.692984,0.360413,-0.218474,0.584987,0.065040,-0.137477,0.648792,0.456787,-0.218427,0.627582,0.103322,-0.218692,0.601123,0.072497,-0.347759,0.496699,0.967836,-0.135092
294,2.940000,-0.834100,0.992695,-0.646304,-0.889389,0.771927,-0.549925,-0.901940,0.378174,-0.508217,-0.785888,0.051355,-0.430722,-0.864166,0.491109,-0.522546,-0.839752,0.100070,-0.498097,-0.804645,0.072213,-0.678859,-0.521739,0.997680,-0.641716,-0.485322,0.801841,-0.535833,-0.480690,0.371826,-0.492191,-0.606771,0.041786,-0.437121,-0.517195,0.509128,-0.519829,-0.545877,0.087244,-0.505475,-0.568903,0.070206,-0.690513,-0.694266,1.000613,-0.442463,0.369763,0.940018,-0.331762,0.312389,0.825551,-0.251269,0.307958,0.377571,-0.221048,0.426991,0.065328,-0.141321,0.349816,0.461062,-0.221669,0.374187,0.092581,-0.212520,0.416740,0.071603,-0.357380,0.642713,0.944613,-0.333544,0.699099,0.801646,-0.220626,0.692998,0.360421,-0.218668,0.584983,0.065061,-0.137488,0.648836,0.456680,-0.218705,0.627566,0.103333,-0.218707,0.601111,0.072485,-0.347764,0.496785,0.967816,-0.135075
295,2.950000,-0.834093,0.992690,-0.646370,-0.889393,0.771934,-0.549996,-0.901866,0.378142,-0.508233,-0.786006,0.051196,-0.430737,-0.863986,0.491085,-0.522685,-0.839741,0.100061,-0.498106,-0.804659,0.072231,-0.678861,-0.521726,0.997674,-0.641809,-0.485243,0.801903,-0.535931,-0.480515,0.371775,-0.492464,-0.606770,0.041799,-0.437142,-0.517189,0.509124,-0.519877,-0.545872,0.087233,-0.505487,-0.568883,0.070218,-0.690490,-0.694276,1.000610,-0.442554,0.369811,0.940035,-0.331719,0.312432,0.825555,-0.251241,0.307904,0.377618,-0.220965,0.426991,0.065331,-0.141323,0.349820,0.461067,-0.221712,0.374181,0.092569,-0.212542,0.416740,0.071602,-0.357381,0.642765,0.944619,-0.333547,0.699143,0.801616,-0.220691,0.693003,0.360436,-0.218855,0.584987,0.065100,-0.137509,0.648872,0.456581,-0.218978,0.627552,0.103342,-0.218724,0.601099,0.072467,-0.347773,0.496871,0.967795,-0.135060
296,2.960000,-0.834091,0.992684,-0.646436,-0.889426,0.771951,-0.550076,-0.901822,0.378123,-0.508259,-0.786111,0.051070,-0.430750,-0.863719,0.491048,-0.522874,-0.839736,0.100051,-0.498115,-0.804674,0.072245,-0.678865,-0.521718,0.997669,-0.641905,-0.485100,0.802024,-0.536058,-0.480494,0.371752,-0.492531,-0.606767,0.041819,-0.437177,-0.517183,0.509125,-0.519922,-0.545860,0.087212,-0.505510,-0.568858,0.070237,-0.690459,-0.694279,1.000609,-0.442634,0.369864,0.940054,-0.331682,0.312476,0.825559,-0.251220,0.307861,0.377660,-0.220904,0.426989,0.065334,-0.141325,0.349826,0.461073,-0.221764,0.374165,0.092544,-0.212581,0.416739,0.071600,-0.357383,0.642823,0.944628,-0.333547,0.699190,0.801585,-0.220755,0.693000,0.360458,-0.219034,0.585001,0.065155,-0.137539,0.648902,0.456491,-0.219245,0.627536,0.103352,-0.218742,0.601086,0.072445,-0.347783,0.496955,0.967773,-0.135047
297,2.970000,-0.834093,0.992675,-0.646498,-0.889486,0.771977,-0.550167,-0.901870,0.378132,-0.508317,-0.786173,0.051013,-0.430759,-0.863493,0.491013,-0.523045,-0.839739,0.100043,-0.498123,-0.804691,0.072257,-0.678869,-0.521714,0.997664,-0.642000,-0.484932,0.802168,-0.536198,-0.480547,0.371742,-0.492502,-0.606763,0.041837,-0.437210,-0.517177,0.509129,-0.519962,-0.545850,0.087195,-0.505533,-0.568845,0.070250,-0.690440,-0.694282,1.000609,-0.442709,0.369922,0.940074,-0.331650,0.312520,0.825562,-0.251207,0.307832,0.377695,-0.220869,0.426985,0.065338,-0.141328,0.349837,0.461079,-0.221827,0.374145,0.092515,-0.212625,0.416739,0.071597,-0.357384,0.642887,0.944639,-0.333543,0.699239,0.801552,-0.220817,0.692989,0.360488,-0.219203,0.585018,0.065222,-0.137577,0.648926,0.456409,-0.219505,0.627517,0.103363,-0.218763,0.601071,0.072423,-0.347795,0.497037,0.967750,-0.135034
298,2.980000,-0.834097,0.992662,-0.646558,-0.889581,0.772019,-0.550273,-0.901953,0.378152,-0.508384,-0.786199,0.051007,-0.430764,-0.863357,0.490990,-0.523169,-0.839747,0.100041,-0.498128,-0.804708,0.072265,-0.678875,-0.521713,0.997656,-0.642089,-0.484826,0.802255,-0.536310,-0.480535,0.371710,-0.492571,-0.606759,0.041839,-0.437225,-0.517171,0.509132,-0.520001,-0.545845,0.087184,-0.505548,-0.568849,0.070251,-0.690443,-0.694282,1.000614,-0.442777,0.369985,0.940094,-0.331622,0.312565,0.825564,-0.251199,0.307819,0.377721,-0.220864,0.426979,0.065342,-0.141331,0.349854,0.461085,-0.221900,0.374128,0.092491,-0.212666,0.416739,0.071594,-0.357386,0.642957,0.944652,-0.333536,0.699290,0.801518,-0.220877,0.692971,0.360525,-0.219362,0.585036,0.065290,-0.137616,0.648943,0.456336,-0.219753,0.627492,0.103378,-0.218786,0.601054,0.072402,-0.347806,0.497116,0.967727,-0.135020
299,2.990000,-0.834100,0.992647,-0.646615,-0.889687,0.772067,-0.550382,-0.902015,0.378164,-0.508439,-0.786189,0.051049,-0.430765,-0.863291,0.490976,-0.523251,-0.839758,0.100047,-0.498130,-0.804720,0.072267,-0.678880,-0.521716,0.997646,-0.642173,-0.484817,0.802249,-0.536377,-0.480381,0.371635,-0.492846,-0.606758,0.041831,-0.437220,-0.517164,0.509131,-0.520043,-0.545843,0.087178,-0.505558,-0.568868,0.070241,-0.690464,-0.694273,1.000625,-0.442832,0.370052,0.940115,-0.331599,0.312610,0.825565,-0.251198,0.307822,0.377740,-0.220889,0.426972,0.065348,-0.141334,0.349880,0.461091,-0.221985,0.374118,0.092474,-0.212697,0.416739,0.071590,-0.357390,0.643035,0.944667,-0.333524,0.699342,0.801483,-0.220932,0.692945,0.360568,-0.219508,0.585047,0.065353,-0.137652,0.648955,0.456274,-0.219989,0.627459,0.103397,-0.218812,0.601034,0.072383,-0.347818,0.497193,0.967703,-0.135005
